FecAcc;MesAcc;TipoAcc;ZonaAcc;Turno;TotalAcc;TotalAccH;TotalAccM;EdadPrm;EdadPromH;EdadPromM;DiaDescPromH;DiaDescPromM;MtoDescPromH;MtoDescPromM;CostoDiario
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;2;2.0;0.0;31.0;31.0;0.0;2.0;0.0;125.09;0.0;129.96666666666667
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;8;8.0;0.0;33.0;33.0;0.0;10.0;0.0;598.38625;0.0;463.7854761904762
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;59.0;59.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;14;10.0;4.0;36.0;36.0;35.0;9.0;4.0;699.9359999999999;313.20000000000005;1183.0138333333334
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;2;2.0;0.0;37.0;37.0;0.0;16.0;0.0;1084.5700000000002;0.0;143.2
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;3;3.0;0.0;43.0;43.0;0.0;2.0;0.0;159.90333333333334;0.0;203.96
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;2;2.0;0.0;48.0;48.0;0.0;5.0;0.0;396.325;0.0;175.28333333333333
2023-03-21;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;NOCHE;1;1.0;0.0;26.0;26.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-22;202303;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;44.0;44.0;0.0;2.0;0.0;162.2;0.0;81.1
2023-03-22;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;34.0;34.0;0.0;1.0;0.0;82.0;0.0;82.0
2023-03-22;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;45.0;45.0;0.0;4.0;0.0;317.19;0.0;79.2975
2023-03-22;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;43.0;43.0;0.0;2.0;0.0;138.95;0.0;69.475
2023-03-22;202303;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;39.0;39.0;0.0;3.0;0.0;200.33;0.0;66.77666666666667
2023-03-22;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;35.0;32.0;42.0;4.0;4.0;560.0;279.44;276.52666666666664
2023-03-22;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;6;5.0;1.0;51.0;54.0;36.0;19.0;7.0;1459.728;263.08;514.638761904762
2023-03-22;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;30.0;30.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-22;202303;CAIDA DE PERSONAS;OTROS;DIA;4;2.0;2.0;42.0;38.0;46.0;2.0;4.0;623.51;309.02;598.4
2023-03-22;202303;CAIDA DE PERSONAS;TRONCO;DIA;2;2.0;0.0;31.0;31.0;0.0;6.0;0.0;615.81;0.0;255.51
2023-03-22;202303;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;2;1.0;1.0;53.0;68.0;38.0;1.0;2.0;76.67;72.96;113.15
2023-03-22;202303;CONTACTO CON SUSTANCIAS NOCIVAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;21.0;21.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-22;202303;CONTACTO CON SUSTANCIAS NOCIVAS;OTROS;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;1.0;0.0;69.86;69.86
2023-03-22;202303;CONTACTO CON SUSTANCIAS NOCIVAS;TRONCO;DIA;1;0.0;1.0;43.0;0.0;43.0;0.0;3.0;0.0;98.61;32.87
2023-03-22;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;23.0;23.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-22;202303;CONTACTO ELECTRICO;CABEZA;TARDE;1;1.0;0.0;31.0;31.0;0.0;4.0;0.0;240.0;0.0;60.0
2023-03-22;202303;CONTACTO ELECTRICO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;31.0;31.0;0.0;2.0;0.0;165.36;0.0;82.68
2023-03-22;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;5;3.0;2.0;42.0;47.0;34.0;2.0;6.0;279.18;190.145;485.51133333333337
2023-03-22;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;4;3.0;1.0;36.0;30.0;54.0;4.0;2.0;279.44;68.33;243.745
2023-03-22;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;45.0;45.0;0.0;8.0;0.0;833.9200000000001;0.0;306.1675
2023-03-22;202303;GOLPES CONTRA OBJETOS;TRONCO;DIA;2;1.0;1.0;24.0;20.0;29.0;3.0;3.0;209.58;148.54;119.37333333333333
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;11;10.0;1.0;38.0;38.0;38.0;1.0;1.0;105.874;69.86;954.715
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;0.0;1.0;22.0;0.0;22.0;0.0;2.0;0.0;83.3;41.65
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;7;7.0;0.0;32.0;32.0;0.0;4.0;0.0;297.46571428571434;0.0;520.365
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;2;2.0;0.0;46.0;46.0;0.0;4.0;0.0;254.82;0.0;150.03
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;12;8.0;4.0;39.0;42.0;32.0;3.0;8.0;235.3225;556.3199999999999;829.7215789473684
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;2;1.0;1.0;31.0;25.0;37.0;4.0;5.0;234.05;485.89;155.6905
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;1.0;0.0;31.0;31.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-22;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;5;5.0;0.0;40.0;40.0;0.0;3.0;0.0;212.058;0.0;355.495
2023-03-23;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;22.0;22.0;0.0;7.0;0.0;375.18;0.0;53.597142857142856
2023-03-23;202303;CAIDA DE OBJETOS;CABEZA;DIA;2;2.0;0.0;38.0;38.0;0.0;2.0;0.0;81.19;0.0;116.12
2023-03-23;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;50.0;0.0;50.0;0.0;12.0;0.0;838.32;69.86
2023-03-23;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;32.0;32.0;0.0;11.0;0.0;786.9000000000001;0.0;202.31
2023-03-23;202303;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;47.0;47.0;0.0;3.0;0.0;165.79;0.0;55.26333333333333
2023-03-23;202303;CAIDA DE OBJETOS;OTROS;NOCHE;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-23;202303;CAIDA DE OBJETOS;OTROS;TARDE;1;1.0;0.0;29.0;29.0;0.0;3.0;0.0;128.77;0.0;42.92333333333334
2023-03-23;202303;CAIDA DE PERSONAS;CABEZA;DIA;1;1.0;0.0;62.0;62.0;0.0;2.0;0.0;100.0;0.0;50.0
2023-03-23;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;3;1.0;2.0;34.0;43.0;30.0;12.0;4.0;838.32;273.06;188.925
2023-03-23;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;37.0;0.0;37.0;0.0;5.0;0.0;219.31;43.862
2023-03-23;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;41.0;41.0;0.0;12.0;0.0;917.9066666666668;0.0;226.47
2023-03-23;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;37.0;37.0;0.0;15.0;0.0;650.0;0.0;43.333333333333336
2023-03-23;202303;CAIDA DE PERSONAS;OTROS;DIA;3;2.0;1.0;31.0;32.0;30.0;4.0;3.0;279.44;271.23;230.13
2023-03-23;202303;CAIDA DE PERSONAS;OTROS;NOCHE;1;1.0;0.0;35.0;35.0;0.0;7.0;0.0;489.02;0.0;69.86
2023-03-23;202303;CAIDA DE PERSONAS;TRONCO;DIA;2;2.0;0.0;34.0;34.0;0.0;3.0;0.0;238.31;0.0;158.87333333333333
2023-03-23;202303;CAIDA DE PERSONAS;TRONCO;NOCHE;2;1.0;1.0;30.0;33.0;28.0;3.0;30.0;209.58;2095.8;139.72
2023-03-23;202303;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;DIA;1;0.0;1.0;22.0;0.0;22.0;0.0;1.0;0.0;57.77;57.77
2023-03-23;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;1.0;0.0;49.0;49.0;0.0;3.0;0.0;196.34;0.0;65.44666666666667
2023-03-23;202303;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;23.0;23.0;0.0;3.0;0.0;142.54;0.0;47.51333333333333
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;13;12.0;1.0;37.0;37.0;36.0;3.0;3.0;197.1625;109.33;935.5338571428572
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;4;3.0;1.0;26.0;28.0;19.0;2.0;2.0;117.14666666666666;114.55;232.995
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;4;0.0;4.0;38.0;0.0;38.0;0.0;4.0;0.0;397.38250000000005;508.72
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;15;14.0;1.0;34.0;34.0;35.0;6.0;3.0;403.07428571428574;236.96;1009.14625
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;10;7.0;3.0;34.0;31.0;39.0;4.0;3.0;305.46571428571434;176.38666666666668;690.8183333333334
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;NOCHE;2;2.0;0.0;32.0;32.0;0.0;2.0;0.0;57.34;0.0;57.34
2023-03-23;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;5;4.0;1.0;33.0;28.0;54.0;2.0;3.0;125.58500000000001;209.58;283.37
2023-03-24;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;23.0;23.0;0.0;4.0;0.0;200.0;0.0;50.0
2023-03-24;202303;ATRAPADO POR OBJETOS;TRONCO;NOCHE;1;1.0;0.0;38.0;38.0;0.0;1.0;0.0;54.13;0.0;54.13
2023-03-24;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;5;3.0;2.0;41.0;37.0;48.0;14.0;5.0;954.7533333333334;300.885;317.0233333333333
2023-03-24;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;TARDE;2;1.0;1.0;40.0;40.0;40.0;1.0;4.0;69.86;385.35;166.1975
2023-03-24;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;4;3.0;1.0;40.0;35.0;53.0;13.0;1.0;908.18;69.86;279.44
2023-03-24;202303;CAIDA DE OBJETOS;OTROS;DIA;2;1.0;1.0;32.0;27.0;38.0;2.0;3.0;66.06;209.58;102.89
2023-03-24;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;2;1.0;1.0;28.0;24.0;32.0;2.0;7.0;61.57;1120.0;190.785
2023-03-24;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;2;1.0;1.0;32.0;37.0;27.0;3.0;1.0;209.58;49.21;119.07
2023-03-24;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;3;2.0;1.0;38.0;45.0;24.0;17.0;1.0;1679.395;60.6;230.7498333333333
2023-03-24;202303;CAIDA DE PERSONAS;OTROS;DIA;4;2.0;2.0;49.0;50.0;48.0;4.0;3.0;173.125;142.5;199.0275
2023-03-24;202303;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;49.0;49.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-24;202303;CAIDA DE PERSONAS;TRONCO;TARDE;1;1.0;0.0;26.0;26.0;0.0;3.0;0.0;138.34;0.0;46.11333333333334
2023-03-24;202303;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;NOCHE;1;1.0;0.0;30.0;30.0;0.0;1.0;0.0;50.34;0.0;50.34
2023-03-24;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;40.0;40.0;0.0;3.0;0.0;209.58;0.0;139.72
2023-03-24;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;32.0;0.0;32.0;0.0;7.0;0.0;489.02;69.86
2023-03-24;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;40.0;40.0;0.0;4.0;0.0;269.1;0.0;67.275
2023-03-24;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;38.0;38.0;0.0;2.0;0.0;86.945;0.0;104.03
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;7;6.0;1.0;32.0;32.0;35.0;3.0;3.0;310.94666666666666;142.42;531.2866666666666
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;1;1.0;0.0;26.0;26.0;0.0;6.0;0.0;235.48;0.0;39.24666666666666
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;4;2.0;2.0;29.0;30.0;28.0;2.0;2.0;174.65;69.35499999999999;209.075
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;12;10.0;2.0;33.0;30.0;43.0;10.0;8.0;882.2470000000001;398.26;879.92625
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;9;9.0;0.0;33.0;33.0;0.0;10.0;0.0;804.6744444444444;0.0;669.011
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;34.0;34.0;0.0;6.0;0.0;454.09000000000003;0.0;139.72
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;3;3.0;0.0;50.0;50.0;0.0;7.0;0.0;917.84;0.0;393.36
2023-03-24;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;4;2.0;2.0;30.0;36.0;24.0;4.0;4.0;4973.415;314.37;1444.2012499999998
2023-03-25;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;2.0;1.0;46.0;50.0;37.0;4.0;3.0;343.78499999999997;188.45;231.95166666666665
2023-03-25;202303;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;49.0;49.0;0.0;5.0;0.0;200.0;0.0;40.0
2023-03-25;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;20.0;20.0;0.0;4.0;0.0;279.44;0.0;69.86
2023-03-25;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;2;1.0;1.0;34.0;42.0;25.0;4.0;3.0;533.33;133.26;177.7525
2023-03-25;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;43.0;0.0;43.0;0.0;3.0;0.0;209.58;69.86
2023-03-25;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;7.0;0.0;489.02;0.0;69.86
2023-03-25;202303;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;25.0;25.0;0.0;10.0;0.0;599.88;0.0;59.988
2023-03-25;202303;CAIDA DE PERSONAS;TRONCO;NOCHE;1;1.0;0.0;26.0;26.0;0.0;1.0;0.0;56.06;0.0;56.06
2023-03-25;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;23.0;0.0;23.0;0.0;4.0;0.0;247.78;61.945
2023-03-25;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;NOCHE;1;0.0;1.0;21.0;0.0;21.0;0.0;4.0;0.0;279.44;69.86
2023-03-25;202303;CONTACTO CON TEMPERATURA EXTREMA;OTROS;DIA;1;1.0;0.0;32.0;32.0;0.0;4.0;0.0;279.44;0.0;69.86
2023-03-25;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;2;1.0;1.0;46.0;41.0;51.0;3.0;3.0;209.58;121.83;110.47
2023-03-25;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;19.0;19.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;8;7.0;1.0;37.0;37.0;38.0;4.0;1.0;226.76714285714283;34.17;459.3883333333333
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;1;1.0;0.0;35.0;35.0;0.0;3.0;0.0;112.75;0.0;37.583333333333336
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;5;4.0;1.0;31.0;28.0;46.0;7.0;1.0;489.02;69.86;349.3
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;53.0;53.0;0.0;5.0;0.0;349.3;0.0;69.86
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;12;10.0;2.0;37.0;35.0;47.0;6.0;2.0;347.10299999999995;102.3;755.7738095238095
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;47.0;47.0;0.0;1.0;0.0;119.83;0.0;119.83
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;32.0;0.0;32.0;0.0;5.0;0.0;349.3;69.86
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;8;8.0;0.0;33.0;33.0;0.0;4.0;0.0;249.065;0.0;589.9165
2023-03-25;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;3;2.0;1.0;32.0;36.0;26.0;2.0;1.0;121.11;69.86;173.88666666666666
2023-03-26;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;7.0;0.0;489.02;0.0;69.86
2023-03-26;202303;CAIDA DE OBJETOS;TRONCO;DIA;1;1.0;0.0;34.0;34.0;0.0;3.0;0.0;259.53;0.0;86.50999999999999
2023-03-26;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;48.0;0.0;48.0;0.0;30.0;0.0;2095.8;69.86
2023-03-26;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;20.0;0.0;20.0;0.0;2.0;0.0;139.72;69.86
2023-03-26;202303;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;NOCHE;1;1.0;0.0;24.0;24.0;0.0;5.0;0.0;300.0;0.0;60.0
2023-03-26;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;1.0;0.0;31.0;31.0;0.0;9.0;0.0;495.8;0.0;55.08888888888889
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;2;2.0;0.0;26.0;26.0;0.0;1.0;0.0;58.975;0.0;117.95
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;6;3.0;3.0;26.0;23.0;29.0;3.0;4.0;124.13;279.44;335.93399999999997
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;5;4.0;1.0;32.0;32.0;34.0;6.0;2.0;1666.6325;103.88;663.0183333333333
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;25.0;25.0;0.0;5.0;0.0;349.3;0.0;69.86
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;2;1.0;1.0;38.0;32.0;43.0;3.0;3.0;139.99;150.97;96.98666666666666
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;2;2.0;0.0;28.0;28.0;0.0;4.0;0.0;213.37;0.0;142.657
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;2;0.0;2.0;31.0;0.0;31.0;0.0;2.0;0.0;115.4;115.4
2023-03-26;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;NOCHE;1;1.0;0.0;24.0;24.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-03-27;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;30.0;30.0;0.0;2.0;0.0;179.215;0.0;148.85
2023-03-27;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;25.0;0.0;25.0;0.0;5.0;0.0;313.61;62.722
2023-03-27;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;41.0;41.0;0.0;1.0;0.0;79.22;0.0;79.22
2023-03-27;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;30.0;30.0;0.0;19.0;0.0;1241.9450000000002;0.0;118.37125
2023-03-27;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;2;1.0;1.0;26.0;30.0;21.0;10.0;1.0;698.6;69.86;139.72
2023-03-27;202303;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;39.0;39.0;0.0;7.0;0.0;489.02;0.0;69.86
2023-03-27;202303;CAIDA DE OBJETOS;OTROS;TARDE;1;1.0;0.0;40.0;40.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-27;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;6;4.0;2.0;37.0;35.0;42.0;2.0;2.0;106.985;141.4;470.67833333333334
2023-03-27;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;3;2.0;1.0;39.0;37.0;44.0;4.0;4.0;314.37;230.68;197.39
2023-03-27;202303;CAIDA DE PERSONAS;OTROS;DIA;1;1.0;0.0;26.0;26.0;0.0;20.0;0.0;1397.2;0.0;69.86
2023-03-27;202303;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;26.0;26.0;0.0;4.0;0.0;279.44;0.0;69.86
2023-03-27;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;20.0;20.0;0.0;7.0;0.0;489.02;0.0;69.86
2023-03-27;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;2;1.0;1.0;47.0;45.0;49.0;1.0;3.0;107.81;209.58;177.67000000000002
2023-03-27;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;25.0;0.0;25.0;0.0;5.0;0.0;349.3;69.86
2023-03-27;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;47.0;47.0;0.0;2.0;0.0;175.01;0.0;139.96
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;10;9.0;1.0;34.0;34.0;35.0;2.0;1.0;156.6988888888889;209.24;843.575
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;1;1.0;0.0;40.0;40.0;0.0;3.0;0.0;323.08;0.0;107.69333333333333
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;6;5.0;1.0;44.0;41.0;55.0;3.0;5.0;225.238;170.83;394.7126666666667
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;15;12.0;3.0;36.0;36.0;37.0;8.0;5.0;471.1208333333334;318.7966666666667;962.375
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;22.0;22.0;0.0;1.0;0.0;51.99;0.0;51.99
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;40.0;40.0;0.0;6.0;0.0;353.455;0.0;113.43799999999999
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;7;6.0;1.0;35.0;35.0;36.0;4.0;7.0;181.32333333333335;489.02;382.2908333333333
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;3;3.0;0.0;22.0;22.0;0.0;4.0;0.0;221.07333333333335;0.0;159.84
2023-03-27;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;NOCHE;1;1.0;0.0;31.0;31.0;0.0;2.0;0.0;89.64;0.0;44.82
2023-03-28;202303;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;39.0;39.0;0.0;2.0;0.0;66.3;0.0;33.15
2023-03-28;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;44.0;44.0;0.0;13.0;0.0;866.4433333333333;0.0;185.19625
2023-03-28;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;0.0;1.0;34.0;0.0;34.0;0.0;1.0;0.0;71.53;71.53
2023-03-28;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;23.0;23.0;0.0;2.0;0.0;80.0;0.0;40.0
2023-03-28;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;36.0;36.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-28;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;33.0;33.0;0.0;20.0;0.0;1193.15;0.0;59.657500000000006
2023-03-28;202303;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;56.0;56.0;0.0;3.0;0.0;206.67;0.0;68.89
2023-03-28;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;5;3.0;2.0;33.0;32.0;35.0;7.0;6.0;768.2133333333333;384.23;409.12714285714287
